id,account_id,first_name,last_name,email,age,loyalty_program,city,state,country,zip,latitude,longitude,gender,created_at,yearly_amount_spent
31651,443177333,BRYAN,DEEMER,bryan_deemer13@gmail.com,65,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 13 Mar 2017 13:59:26 -0700",761.6839786
31648,587894389,FREDRICK,GROTH,fredrick_groth16@yahooo.com,50,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 11 Dec 2017 22:17:29 -0800",637.9508317
16022,587894389,FREDRICK,HILTON,fredrick_hilton12@gmail.com,61,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 11 Dec 2017 22:17:29 -0800",637.9508317
6579,587894389,FREDRICK,JONES,fredrickjones@yahoo.com,59,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 11 Dec 2017 22:17:29 -0800",637.9508317
3688,740846974,DOUGLAS,HARRISON,douglasharrison@gmail.com,25,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Tue, 08 Aug 2017 17:07:23 -0700",580.4141115
31649,740846974,DOUGLAS,SHEALY,douglas_shealy5@gmail.com,54,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Tue, 08 Aug 2017 17:07:23 -0700",580.4141115
16023,740846974,DOUGLAS,MACDONALD,douglas_macdonald11@zzzuuuppp.com,50,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Tue, 08 Aug 2017 17:07:23 -0700",580.4141115
3319,691989136,GAIL,KING,gailking@yahoo.com,16,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Mon, 17 Jul 2017 04:21:56 -0700",690.0291132
38559,691989136,GAIL,BASSHAM,gail_bassham7@yahooo.com,13,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Mon, 17 Jul 2017 04:21:56 -0700",690.0291132
22933,691989136,GAIL,WALKER,gail_walker23@gmail.com,89,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Mon, 17 Jul 2017 04:21:56 -0700",690.0291132
3533,744971417,SOPHIA,POTEETE,sophiapoteete@gmail.com,74,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Mon, 31 Jul 2017 19:33:40 -0700",705.2644
22938,744971417,SOPHIA,NEILL,sophia_neill21@gmail.com,85,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Mon, 31 Jul 2017 19:33:40 -0700",705.2644
38564,744971417,SOPHIA,STARKEY,sophia_starkey3@microsoft.com,53,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Mon, 31 Jul 2017 19:33:40 -0700",705.2644
8816,566962074,NANCY,HINES,nancy.hines@gmail.com,14,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Sun, 11 Mar 2018 00:06:38 -0800",334.3826192
38563,566962074,NANCY,FOUST,nancy_foust8@yahooo.com,66,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Sun, 11 Mar 2018 00:06:38 -0800",334.3826192
22937,566962074,NANCY,AQUILAR,nancy_aquilar1@microsoft.com,38,1,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Sun, 11 Mar 2018 00:06:38 -0800",334.3826192
16019,315654555,THOMAS,DOWNES,thomas_downes22@gmail.com,77,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 22 Oct 2018 13:34:03 -0700",585.1295969
31645,315654555,THOMAS,CLANTON,thomas_clanton13@microsoft.com,66,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 22 Oct 2018 13:34:03 -0700",585.1295969
14779,315654555,THOMAS,WALES,thomaswales@yahoo.com,16,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 22 Oct 2018 13:34:03 -0700",585.1295969
38555,842816192,SHERYL,PERRY,sheryl_perry13@awssws.com,43,1,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Fri, 14 Apr 2017 13:04:12 -0700",417.4732609
1730,842816192,SHERYL,COST,sherylcost@gmail.com,23,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Fri, 14 Apr 2017 13:04:12 -0700",417.4732609
22929,842816192,SHERYL,WAGNER,sheryl_wagner9@zzzuuuppp.com,25,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Fri, 14 Apr 2017 13:04:12 -0700",417.4732609
9255,627990731,DELFINA,MARSHALL,delfinamarshall@gmail.com,43,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Wed, 28 Mar 2018 16:35:44 -0700",562.9627668
22934,627990731,DELFINA,NOVAK,delfina_novak12@zzzuuuppp.com,52,1,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Wed, 28 Mar 2018 16:35:44 -0700",562.9627668
38560,627990731,DELFINA,DILWORTH,delfina_dilworth3@wp.com,28,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Wed, 28 Mar 2018 16:35:44 -0700",562.9627668
22932,363858646,TRACI,BYRGE,traci_byrge18@zzzuuuppp.com,95,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Tue, 06 Nov 2018 16:04:21 -0800",609.1569436
38558,363858646,TRACI,WILLIAMS,traci_williams9@microsoft.com,90,1,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Tue, 06 Nov 2018 16:04:21 -0800",609.1569436
15349,363858646,TRACI,JOURNEY,tracijourney@yahoo.com,56,0,New Barn,England,GB,DA3,51.3838,0.2942,Female,"Tue, 06 Nov 2018 16:04:21 -0800",609.1569436
16018,818989786,CHARLES,COUSIN,charles_cousin13@yahooo.com,21,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Wed, 13 Sep 2017 06:03:06 -0700",711.8734436
31644,818989786,CHARLES,DUDLEY,charles_dudley2@awssws.com,89,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Wed, 13 Sep 2017 06:03:06 -0700",711.8734436
4393,818989786,CHARLES,MORRIS,cmorris@yahoo.com,42,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Wed, 13 Sep 2017 06:03:06 -0700",711.8734436
16021,711736798,RAUL,CAULEY,raul_cauley15@yahooo.com,98,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 23 Jul 2018 00:20:35 -0700",720.7088682
12005,711736798,RAUL,GUEVARA,raulguevara@gmail.com,88,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 23 Jul 2018 00:20:35 -0700",720.7088682
31647,711736798,RAUL,WITHROW,raul_withrow6@wp.com,99,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Mon, 23 Jul 2018 00:20:35 -0700",720.7088682
31640,400218870,GARY,GREENE,gary_greene22@yahooo.com,20,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Thu, 09 Aug 2018 10:21:21 -0700",527.0732618
12430,400218870,GARY,SHOOK,gshook@gmail.com,12,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Thu, 09 Aug 2018 10:21:21 -0700",527.0732618
16014,400218870,GARY,STOKES,gary_stokes11@awssws.com,95,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Thu, 09 Aug 2018 10:21:21 -0700",527.0732618
31652,611245050,NUMBERS,MUNCY,numbers_muncy19@gmail.com,88,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Fri, 09 Mar 2018 05:31:02 -0800",428.4706631
8809,611245050,NUMBERS,BENNETT,numbersbennett@aol.com,62,0,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Fri, 09 Mar 2018 05:31:02 -0800",428.4706631
16026,611245050,NUMBERS,CROSBY,numbers_crosby8@yahooo.com,81,1,New Barn,England,GB,DA3,51.3838,0.2942,Male,"Fri, 09 Mar 2018 05:31:02 -0800",428.4706631
431,845950725,ANDREA,BILES,andreabiles@yahoo.com,46,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Mon, 30 Jan 2017 13:15:28 -0800",573.978057
22945,845950725,ANDREA,PROFITT,andrea_profitt11@yahooo.com,19,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Mon, 30 Jan 2017 13:15:28 -0800",573.978057
38571,845950725,ANDREA,PORTER,andrea_porter16@microsoft.com,59,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Mon, 30 Jan 2017 13:15:28 -0800",573.978057
22948,752507927,PEGGIE,RUYBAL,peggie_ruybal3@yahooo.com,87,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Sun, 15 Jan 2017 10:02:22 -0800",596.9610135
38574,752507927,PEGGIE,PHILLIPS,peggie_phillips14@wp.com,72,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Sun, 15 Jan 2017 10:02:22 -0800",596.9610135
198,752507927,PEGGIE,HARTER,pharter@gmail.com,39,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Sun, 15 Jan 2017 10:02:22 -0800",596.9610135
16036,192794915,WILLIAM,ANDERSON,william_anderson6@awssws.com,87,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sun, 16 Jul 2017 05:09:16 -0700",491.7828136
31662,192794915,WILLIAM,MORGAN,william_morgan17@awssws.com,66,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sun, 16 Jul 2017 05:09:16 -0700",491.7828136
3300,192794915,WILLIAM,WILFORD,williamwilford@gmail.com,48,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sun, 16 Jul 2017 05:09:16 -0700",491.7828136
31667,531541061,FRANCIS,JONES,francis_jones19@zzzuuuppp.com,48,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 30 Jan 2018 21:58:34 -0800",475.5511029
16041,531541061,FRANCIS,HORST,francis_horst7@zzzuuuppp.com,32,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 30 Jan 2018 21:58:34 -0800",475.5511029
7792,531541061,FRANCIS,NORRIS,francisnorris@yahoo.com,43,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 30 Jan 2018 21:58:34 -0800",475.5511029
16030,213482838,ANDREW,NEGRON,andrew_negron8@zzzuuuppp.com,72,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 16 Jan 2017 19:25:54 -0800",416.7277525
31656,213482838,ANDREW,DELACRUZ,andrew_delacruz17@awssws.com,26,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 16 Jan 2017 19:25:54 -0800",416.7277525
208,213482838,ANDREW,MARTINI,amartini@yahoo.com,14,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 16 Jan 2017 19:25:54 -0800",416.7277525
15928,923010909,KELLY,DILLARD,kellydillard@gmail.com,63,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Wed, 21 Nov 2018 10:18:17 -0800",632.9962762
22940,923010909,KELLY,HOOKER,kelly_hooker17@awssws.com,36,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Wed, 21 Nov 2018 10:18:17 -0800",632.9962762
38566,923010909,KELLY,WINNER,kelly_winner11@gmail.com,30,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Wed, 21 Nov 2018 10:18:17 -0800",632.9962762
22942,906859874,JENNIFER,ROWLEY,jennifer_rowley1@yahooo.com,89,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Mon, 22 Jan 2018 20:50:29 -0800",476.725649
38568,906859874,JENNIFER,STARLING,jennifer_starling12@zzzuuuppp.com,96,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Mon, 22 Jan 2018 20:50:29 -0800",476.725649
7636,906859874,JENNIFER,MCLAURIN,jmclaurin@gmail.com,73,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Mon, 22 Jan 2018 20:50:29 -0800",476.725649
31665,176043622,LESLIE,SAPP,leslie_sapp11@gmail.com,80,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Thu, 14 Jun 2018 14:33:57 -0700",301.2689495
16039,176043622,LESLIE,WONG,leslie_wong2@awssws.com,62,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Thu, 14 Jun 2018 14:33:57 -0700",301.2689495
11028,176043622,LESLIE,WESTFALL,lwestfall@gmail.com,56,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Thu, 14 Jun 2018 14:33:57 -0700",301.2689495
31660,334603115,GORDON,OBRYAN,gordon_obryan9@gmail.com,56,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 24 Apr 2018 20:27:55 -0700",513.0478537
9898,334603115,GORDON,FOUNTAIN,gordonfountain@yahoo.com,72,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 24 Apr 2018 20:27:55 -0700",513.0478537
16034,334603115,GORDON,LUSTER,gordon_luster17@zzzuuuppp.com,75,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 24 Apr 2018 20:27:55 -0700",513.0478537
31661,430493558,ERICK,HERMAN,erick_herman23@wp.com,85,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sun, 10 Sep 2017 04:45:32 -0700",663.2156332
4318,430493558,ERICK,PORTER,eporter@gmail.com,16,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sun, 10 Sep 2017 04:45:32 -0700",663.2156332
16035,430493558,ERICK,PRITCHARD,erick_pritchard4@awssws.com,95,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sun, 10 Sep 2017 04:45:32 -0700",663.2156332
31668,848191358,JOHN,HORNE,john_horne4@gmail.com,39,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 16 Jul 2018 20:01:38 -0700",365.3421315
11827,848191358,JOHN,BOWMAN,johnbowman@yahoo.com,43,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 16 Jul 2018 20:01:38 -0700",365.3421315
16042,848191358,JOHN,CORN,john_corn14@yahooo.com,19,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 16 Jul 2018 20:01:38 -0700",365.3421315
31664,900258688,ADAM,FUSCO,adam_fusco5@awssws.com,41,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Wed, 27 Sep 2017 03:42:57 -0700",268.5690831
4703,900258688,ADAM,TARR,atarr@hotmail.com,16,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Wed, 27 Sep 2017 03:42:57 -0700",268.5690831
16038,900258688,ADAM,HOUSTON,adam_houston7@yahooo.com,84,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Wed, 27 Sep 2017 03:42:57 -0700",268.5690831
1451,841971329,GERTRUDE,BRADLEY,gertrudebradley@gmail.com,20,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 28 Mar 2017 18:48:40 -0700",731.7259119
22943,841971329,GERTRUDE,WILHELM,gertrude_wilhelm15@yahooo.com,73,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 28 Mar 2017 18:48:40 -0700",731.7259119
38569,841971329,GERTRUDE,REESE,gertrude_reese23@yahooo.com,27,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 28 Mar 2017 18:48:40 -0700",731.7259119
22947,891316100,MONICA,PETWAY,monica_petway9@microsoft.com,29,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 17 Jul 2018 14:53:04 -0700",697.0936001
38573,891316100,MONICA,WALSH,monica_walsh12@microsoft.com,97,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 17 Jul 2018 14:53:04 -0700",697.0936001
11858,891316100,MONICA,CAMPBELL,mcampbell@aol.com,47,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 17 Jul 2018 14:53:04 -0700",697.0936001
22944,101471371,KRISTA,DELACRUZ,krista_delacruz15@gmail.com,99,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Thu, 26 Oct 2017 11:54:32 -0700",483.0883618
38570,101471371,KRISTA,EATON,krista_eaton17@gmail.com,36,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Thu, 26 Oct 2017 11:54:32 -0700",483.0883618
5368,101471371,KRISTA,MCFADDEN,kristamcfadden@aol.com,12,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Thu, 26 Oct 2017 11:54:32 -0700",483.0883618
16031,533600425,JOSEPH,MINAYA,joseph_minaya1@wp.com,99,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Thu, 05 Jan 2017 09:31:11 -0800",368.5300282
90,533600425,JOSEPH,REYES,jreyes@yahoo.com,44,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Thu, 05 Jan 2017 09:31:11 -0800",368.5300282
31657,533600425,JOSEPH,FERLAND,joseph_ferland1@yahooo.com,57,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Thu, 05 Jan 2017 09:31:11 -0800",368.5300282
16029,834277293,KENNETH,RODRIGUEZ,kenneth_rodriguez1@zzzuuuppp.com,77,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sat, 03 Feb 2018 19:41:30 -0800",620.8793523
31655,834277293,KENNETH,LEVITT,kenneth_levitt3@wp.com,95,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sat, 03 Feb 2018 19:41:30 -0800",620.8793523
7899,834277293,KENNETH,MARTIN,kmartin@aol.com,16,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sat, 03 Feb 2018 19:41:30 -0800",620.8793523
16032,513707183,ALEXANDER,MANZELLA,alexander_manzella9@wp.com,55,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Fri, 23 Feb 2018 05:01:11 -0800",287.5797897
31658,513707183,ALEXANDER,ROCHELEAU,alexander_rocheleau8@awssws.com,91,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Fri, 23 Feb 2018 05:01:11 -0800",287.5797897
8441,513707183,ALEXANDER,NANCE,alexandernance@gmail.com,48,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Fri, 23 Feb 2018 05:01:11 -0800",287.5797897
38565,437089716,ERICA,DIAMOND,erica_diamond17@microsoft.com,63,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Sat, 06 Jan 2018 17:00:01 -0800",655.8285104
7260,437089716,ERICA,GOLD,ericagold@gmail.com,59,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Sat, 06 Jan 2018 17:00:01 -0800",655.8285104
22939,437089716,ERICA,HITT,erica_hitt18@microsoft.com,91,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Sat, 06 Jan 2018 17:00:01 -0800",655.8285104
22941,683782842,VIRGIE,WALKER,virgie_walker4@yahooo.com,99,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Thu, 15 Feb 2018 15:46:56 -0800",670.7784642
38567,683782842,VIRGIE,LAMBERT,virgie_lambert16@zzzuuuppp.com,78,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Thu, 15 Feb 2018 15:46:56 -0800",670.7784642
8251,683782842,VIRGIE,MARTINDALE,vmartindale@gmail.com,12,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Thu, 15 Feb 2018 15:46:56 -0800",670.7784642
16033,542490307,ARCHIE,BELDEN,archie_belden19@zzzuuuppp.com,80,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 10 Apr 2017 18:01:56 -0700",752.2827064
31659,542490307,ARCHIE,BURGESS,archie_burgess11@awssws.com,52,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 10 Apr 2017 18:01:56 -0700",752.2827064
1625,542490307,ARCHIE,MOUSER,archiemouser@gmail.com,39,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Mon, 10 Apr 2017 18:01:56 -0700",752.2827064
31669,286449629,DWIGHT,PELTIER,dwight_peltier11@yahooo.com,67,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 13 Feb 2018 08:46:02 -0800",378.5829211
16043,286449629,DWIGHT,CLOYD,dwight_cloyd7@microsoft.com,76,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 13 Feb 2018 08:46:02 -0800",378.5829211
8181,286449629,DWIGHT,BATTLE,dbattle@gmail.com,47,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 13 Feb 2018 08:46:02 -0800",378.5829211
13459,326660845,KIMBERLY,MARENCO,kmarenco@gmail.com,12,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 11 Sep 2018 14:46:02 -0700",521.6943409
22946,326660845,KIMBERLY,PLAZA,kimberly_plaza4@gmail.com,19,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 11 Sep 2018 14:46:02 -0700",521.6943409
38572,326660845,KIMBERLY,MEYERS,kimberly_meyers2@microsoft.com,19,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Female,"Tue, 11 Sep 2018 14:46:02 -0700",521.6943409
31663,173216755,DANNY,GOINS,danny_goins7@yahooo.com,52,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Fri, 06 Oct 2017 12:10:08 -0700",303.4430561
4899,173216755,DANNY,MCDONALD,dannymcdonald@gmail.com,38,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Fri, 06 Oct 2017 12:10:08 -0700",303.4430561
16037,173216755,DANNY,RICKS,danny_ricks8@zzzuuuppp.com,37,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Fri, 06 Oct 2017 12:10:08 -0700",303.4430561
941,450492406,RAFAEL,REGISTER,rafael.register@gmail.com,61,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sat, 25 Feb 2017 18:13:05 -0800",586.6042409
16040,450492406,RAFAEL,LOPEZ,rafael_lopez6@yahooo.com,71,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sat, 25 Feb 2017 18:13:05 -0800",586.6042409
31666,450492406,RAFAEL,WATERS,rafael_waters20@zzzuuuppp.com,53,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Sat, 25 Feb 2017 18:13:05 -0800",586.6042409
6791,164476665,DEAN,BURNETT,deanburnett@hotmail.com,44,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 19 Dec 2017 03:04:11 -0800",410.668575
31670,164476665,DEAN,BOLLINGER,dean_bollinger16@gmail.com,84,1,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 19 Dec 2017 03:04:11 -0800",410.668575
16044,164476665,DEAN,HENRY,dean_henry8@gmail.com,18,0,Tullybannocher,Scotland,GB,PH6,56.4019,-4.04,Male,"Tue, 19 Dec 2017 03:04:11 -0800",410.668575
31676,723167275,STEVEN,PETERS,steven_peters23@wp.com,60,0,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Thu, 21 Jun 2018 00:39:56 -0700",374.9806722
16050,723167275,STEVEN,DUBOIS,steven_dubois7@gmail.com,38,1,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Thu, 21 Jun 2018 00:39:56 -0700",374.9806722
11220,723167275,STEVEN,BARLOW,steven.barlow@yahoo.com,36,0,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Thu, 21 Jun 2018 00:39:56 -0700",374.9806722
15761,773749804,JAQUELINE,DICKERSON,jaquelinedickerson@gmail.com,48,0,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Sat, 17 Nov 2018 16:49:44 -0800",661.4343041
22951,773749804,JAQUELINE,MELTON,jaqueline_melton18@yahooo.com,89,1,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Sat, 17 Nov 2018 16:49:44 -0800",661.4343041
38577,773749804,JAQUELINE,DANIELS,jaqueline_daniels14@awssws.com,77,1,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Sat, 17 Nov 2018 16:49:44 -0800",661.4343041
31671,157577533,RICHARD,BROADHURST,richard_broadhurst18@zzzuuuppp.com,84,1,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Tue, 18 Jul 2017 22:07:13 -0700",294.6487696
3340,157577533,RICHARD,FRENCH,richardfrench@yahoo.com,14,0,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Tue, 18 Jul 2017 22:07:13 -0700",294.6487696
16045,157577533,RICHARD,KROGER,richard_kroger13@gmail.com,85,0,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Tue, 18 Jul 2017 22:07:13 -0700",294.6487696
12323,792282450,ELISA,BRYSON,elisabryson@gmail.com,16,0,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Sun, 05 Aug 2018 18:25:37 -0700",606.6696363
38578,792282450,ELISA,SATTERFIELD,elisa_satterfield11@microsoft.com,48,0,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Sun, 05 Aug 2018 18:25:37 -0700",606.6696363
22952,792282450,ELISA,CARD,elisa_card5@yahooo.com,58,1,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Sun, 05 Aug 2018 18:25:37 -0700",606.6696363
38575,664990043,BRIDGETTE,RIDLEY,bridgette_ridley18@microsoft.com,76,0,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Wed, 20 Jun 2018 17:32:34 -0700",328.8305794
11186,664990043,BRIDGETTE,COX,bridgette.cox@aol.com,47,0,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Wed, 20 Jun 2018 17:32:34 -0700",328.8305794
22949,664990043,BRIDGETTE,GARZA,bridgette_garza17@wp.com,59,1,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Wed, 20 Jun 2018 17:32:34 -0700",328.8305794
4383,297551457,HAROLD,ISOM,haroldisom@gmail.com,24,0,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Wed, 13 Sep 2017 09:02:52 -0700",375.3087731
31684,297551457,HAROLD,SPENCER,harold_spencer3@zzzuuuppp.com,45,0,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Wed, 13 Sep 2017 09:02:52 -0700",375.3087731
16058,297551457,HAROLD,PETIT,harold_petit7@microsoft.com,44,0,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Wed, 13 Sep 2017 09:02:52 -0700",375.3087731
22959,641984359,SUSAN,BROOKS,susan_brooks22@zzzuuuppp.com,80,1,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Thu, 07 Sep 2017 20:47:35 -0700",597.8134284
38585,641984359,SUSAN,CROWELL,susan_crowell13@zzzuuuppp.com,87,1,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Thu, 07 Sep 2017 20:47:35 -0700",597.8134284
4241,641984359,SUSAN,BERGSTROM,sbergstrom@yahoo.com,47,0,Hoghton,England,GB,PR5,53.7349,-2.588,Female,"Thu, 07 Sep 2017 20:47:35 -0700",597.8134284
31673,426206320,LAURENCE,WOLF,laurence_wolf6@zzzuuuppp.com,20,1,Hoghton,England,GB,PR5,53.7349,-2.588,Male,"Thu, 24 Aug 2017 19:18:22 -0700",264.9541063
